['price', 'hours', 'minute', 'seconds']  from C:\D-folder\data\weekdaywise-data\Thursday\2022-06-09
34856.8, 12, 29, 12
34857.25, 12, 29, 13
34857.1, 12, 29, 14
34856.8, 12, 29, 15
34856.25, 12, 29, 16
34857.75, 12, 29, 17
34858.45, 12, 29, 18
34858.45, 12, 29, 19
34856.55, 12, 29, 20
34856.3, 12, 29, 21
34858.4, 12, 29, 22
34858.4, 12, 29, 23
34857.15, 12, 29, 24
34858.25, 12, 29, 25
34857.45, 12, 29, 27
34856.6, 12, 29, 28
34856.25, 12, 29, 29
34856.05, 12, 29, 30
34854.85, 12, 29, 31
34854.25, 12, 29, 32
34854.2, 12, 29, 33
34855.1, 12, 29, 34
34856.65, 12, 29, 35
34853.9, 12, 29, 36
34853.75, 12, 29, 37
34853.65, 12, 29, 38
34854.95, 12, 29, 39
34856.5, 12, 29, 40
34851.25, 12, 29, 41
34854.05, 12, 29, 42
34855.6, 12, 29, 43
34855.05, 12, 29, 44
34853.05, 12, 29, 45
34852.95, 12, 29, 46
34853.3, 12, 29, 47
34853.35, 12, 29, 48
34850.55, 12, 29, 50
34850.2, 12, 29, 51
34849.15, 12, 29, 52
34849.35, 12, 29, 53
34851.25, 12, 29, 54
34851.3, 12, 29, 55
34851.05, 12, 29, 56
34849.9, 12, 29, 57
34847.8, 12, 29, 58
34852.9, 12, 29, 59
34851.7, 12, 30, 0
34853.8, 12, 30, 1
34856.95, 12, 30, 2
34855.95, 12, 30, 3
34855.95, 12, 30, 4
34857.7, 12, 30, 5
34858.05, 12, 30, 6
34858.85, 12, 30, 7
34861.15, 12, 30, 8
34859.3, 12, 30, 9
34857.4, 12, 30, 10
34861.05, 12, 30, 12
34861.25, 12, 30, 13
34859.15, 12, 30, 14
34858.75, 12, 30, 15
34859.7, 12, 30, 16
34858.35, 12, 30, 17
34857.6, 12, 30, 18
34858.7, 12, 30, 19
34856.7, 12, 30, 20
34857.55, 12, 30, 21
34856.8, 12, 30, 22
34857.55, 12, 30, 23
34855.85, 12, 30, 24
34855.9, 12, 30, 25
34856.25, 12, 30, 26
34855.25, 12, 30, 27
34855.25, 12, 30, 28
34853.35, 12, 30, 29
34854.85, 12, 30, 30
34855.3, 12, 30, 31
34854.95, 12, 30, 32
34853.45, 12, 30, 34
34851.95, 12, 30, 35
34850.95, 12, 30, 36
34851.05, 12, 30, 37
34852.8, 12, 30, 38
34854.75, 12, 30, 39
34849.95, 12, 30, 40
34850.1, 12, 30, 41
34854.0, 12, 30, 42
34851.8, 12, 30, 43
34851.8, 12, 30, 44
34846.45, 12, 30, 45
34846.1, 12, 30, 46
34847.5, 12, 30, 47
34849.35, 12, 30, 48
34849.35, 12, 30, 49
34849.05, 12, 30, 50
34849.8, 12, 30, 51
34850.15, 12, 30, 52
34849.6, 12, 30, 53
34850.2, 12, 30, 54
34847.85, 12, 30, 56
34846.5, 12, 30, 57
34849.3, 12, 30, 58
34850.5, 12, 30, 59
34849.8, 12, 31, 0
34849.8, 12, 31, 1
34849.75, 12, 31, 2
34849.95, 12, 31, 3
34848.65, 12, 31, 4
34845.7, 12, 31, 5
34848.4, 12, 31, 6
34844.6, 12, 31, 7
34845.7, 12, 31, 8
34847.2, 12, 31, 9
34847.2, 12, 31, 10
34850.05, 12, 31, 11
34852.0, 12, 31, 12
34851.5, 12, 31, 13
34850.3, 12, 31, 14
34849.45, 12, 31, 15
34849.8, 12, 31, 16
34846.25, 12, 31, 17
34850.3, 12, 31, 18
34848.55, 12, 31, 20
34849.1, 12, 31, 21
34845.8, 12, 31, 22
34849.45, 12, 31, 23
34849.35, 12, 31, 24
34850.05, 12, 31, 25
34849.6, 12, 31, 26
34849.7, 12, 31, 27
34850.05, 12, 31, 28
34847.0, 12, 31, 29
34847.25, 12, 31, 30
34849.1, 12, 31, 31
34849.95, 12, 31, 32
34846.1, 12, 31, 33
34849.85, 12, 31, 34
34847.4, 12, 31, 35
34848.05, 12, 31, 36
34848.05, 12, 31, 37
34848.2, 12, 31, 38
34847.1, 12, 31, 39
34848.7, 12, 31, 40
34850.65, 12, 31, 41
34848.7, 12, 31, 42
34851.3, 12, 31, 44
34848.45, 12, 31, 45
34848.05, 12, 31, 46
34848.05, 12, 31, 47
34850.05, 12, 31, 48
34847.6, 12, 31, 49
34847.8, 12, 31, 50
34850.25, 12, 31, 51
34850.05, 12, 31, 52
34847.75, 12, 31, 53
34849.95, 12, 31, 54
34852.35, 12, 31, 55
34852.6, 12, 31, 56
34852.0, 12, 31, 57
34852.0, 12, 31, 58
34853.15, 12, 31, 59
34853.15, 12, 32, 0
34856.15, 12, 32, 1
34856.0, 12, 32, 2
34857.85, 12, 32, 3
34859.25, 12, 32, 5
34854.0, 12, 32, 6
34858.45, 12, 32, 7
34855.65, 12, 32, 8
34858.1, 12, 32, 9
34858.85, 12, 32, 10
34856.4, 12, 32, 11
34856.85, 12, 32, 12
34859.6, 12, 32, 13
34860.75, 12, 32, 14
34861.45, 12, 32, 15
34860.25, 12, 32, 16
34861.0, 12, 32, 17
34859.85, 12, 32, 18
34859.85, 12, 32, 19
34857.55, 12, 32, 20
34860.0, 12, 32, 21
34859.6, 12, 32, 22
34858.55, 12, 32, 23
34859.5, 12, 32, 24
34859.8, 12, 32, 26
34861.7, 12, 32, 27
34860.05, 12, 32, 28
34860.2, 12, 32, 29
34861.6, 12, 32, 30
34861.95, 12, 32, 31
34862.2, 12, 32, 32
34860.2, 12, 32, 33
34861.65, 12, 32, 34
34861.4, 12, 32, 35
34860.6, 12, 32, 36
34860.6, 12, 32, 37
34862.3, 12, 32, 38
34863.75, 12, 32, 39
34863.75, 12, 32, 40
34863.55, 12, 32, 41
34863.3, 12, 32, 42
34864.55, 12, 32, 43
34866.6, 12, 32, 44
34866.6, 12, 32, 45
34865.75, 12, 32, 46
34867.75, 12, 32, 48
34867.95, 12, 32, 49
34868.7, 12, 32, 50
34866.85, 12, 32, 51
34866.4, 12, 32, 52
34866.4, 12, 32, 53
34865.7, 12, 32, 54
34868.05, 12, 32, 55
34866.7, 12, 32, 56
34866.85, 12, 32, 57
34867.25, 12, 32, 58
34867.5, 12, 32, 59
34867.4, 12, 33, 0
34867.4, 12, 33, 1
34869.9, 12, 33, 2
34869.05, 12, 33, 3
34867.65, 12, 33, 4
34865.5, 12, 33, 5
34865.7, 12, 33, 6
34865.7, 12, 33, 7
34867.2, 12, 33, 8
34869.45, 12, 33, 10
34867.05, 12, 33, 11
34865.95, 12, 33, 12
34866.15, 12, 33, 13
34864.25, 12, 33, 14
34864.85, 12, 33, 15
34865.65, 12, 33, 16
34864.0, 12, 33, 17
34866.95, 12, 33, 18
34866.45, 12, 33, 19
34865.35, 12, 33, 20
34867.7, 12, 33, 21
34867.7, 12, 33, 22
34864.45, 12, 33, 23
34865.5, 12, 33, 24
34865.5, 12, 33, 25
34865.55, 12, 33, 26
34862.3, 12, 33, 27
34869.8, 12, 33, 28
34868.6, 12, 33, 29
34865.35, 12, 33, 31
34865.45, 12, 33, 32
34865.95, 12, 33, 33
34866.15, 12, 33, 34
34864.55, 12, 33, 35
34864.85, 12, 33, 36
34865.6, 12, 33, 37
34865.95, 12, 33, 38
34868.95, 12, 33, 39
34867.3, 12, 33, 40
34867.3, 12, 33, 41
34868.75, 12, 33, 42
34868.75, 12, 33, 43
34870.35, 12, 33, 44
34868.8, 12, 33, 45
34868.8, 12, 33, 46
34869.8, 12, 33, 47
34869.95, 12, 33, 48
34867.15, 12, 33, 49
34869.6, 12, 33, 50
34870.85, 12, 33, 51
34871.6, 12, 33, 52
34868.95, 12, 33, 54
34872.6, 12, 33, 55
34872.0, 12, 33, 56
34872.4, 12, 33, 57
34872.3, 12, 33, 58
34872.3, 12, 33, 59
34868.5, 12, 34, 0
34869.05, 12, 34, 1
34870.05, 12, 34, 2
34870.25, 12, 34, 3
34867.5, 12, 34, 4
34867.45, 12, 34, 5
34867.45, 12, 34, 6
34868.6, 12, 34, 7
34869.35, 12, 34, 8
34871.75, 12, 34, 9
34871.65, 12, 34, 10
34870.0, 12, 34, 11
34870.6, 12, 34, 12
34873.95, 12, 34, 13
34874.2, 12, 34, 14
34872.1, 12, 34, 15
34871.85, 12, 34, 17
34873.3, 12, 34, 18
34868.4, 12, 34, 19
34869.1, 12, 34, 20
34870.2, 12, 34, 21
34869.4, 12, 34, 22
34868.6, 12, 34, 23
34867.35, 12, 34, 24
34868.15, 12, 34, 25
34869.1, 12, 34, 26
34868.9, 12, 34, 27
34871.05, 12, 34, 28
34870.5, 12, 34, 29
34871.5, 12, 34, 30
34869.9, 12, 34, 31
34870.5, 12, 34, 32
34873.15, 12, 34, 33
34874.6, 12, 34, 34
34873.3, 12, 34, 35
34874.15, 12, 34, 36
34878.7, 12, 34, 38
34878.0, 12, 34, 39
34877.7, 12, 34, 40
34876.85, 12, 34, 41
34880.9, 12, 34, 42
34873.55, 12, 34, 43
34875.35, 12, 34, 44
34874.85, 12, 34, 45
34874.85, 12, 34, 46
34875.4, 12, 34, 47
34874.65, 12, 34, 48
34874.2, 12, 34, 49
34876.45, 12, 34, 50
34874.8, 12, 34, 51
34874.8, 12, 34, 52
34873.5, 12, 34, 53
34874.8, 12, 34, 54
34876.1, 12, 34, 55
34875.05, 12, 34, 56
34874.8, 12, 34, 57
34875.35, 12, 34, 58
34873.5, 12, 34, 59
34874.65, 12, 35, 1
34874.55, 12, 35, 2
34874.35, 12, 35, 3
34876.55, 12, 35, 4
34873.05, 12, 35, 5
34872.0, 12, 35, 6
34872.55, 12, 35, 7
34871.4, 12, 35, 8
34875.25, 12, 35, 9
34875.25, 12, 35, 10
34875.0, 12, 35, 11
34874.1, 12, 35, 12
34874.1, 12, 35, 13
34874.35, 12, 35, 14
34873.85, 12, 35, 15
34873.35, 12, 35, 16
34875.95, 12, 35, 17
34878.95, 12, 35, 18
34873.5, 12, 35, 19
34877.1, 12, 35, 20
34877.1, 12, 35, 22
34889.5, 12, 35, 23
34886.05, 12, 35, 24
34886.6, 12, 35, 25
34887.05, 12, 35, 26
34886.05, 12, 35, 27
34881.35, 12, 35, 28
34882.65, 12, 35, 29
34882.4, 12, 35, 30
34882.05, 12, 35, 31
34884.2, 12, 35, 32
34884.65, 12, 35, 33
34892.7, 12, 35, 34
34898.2, 12, 35, 35
34894.6, 12, 35, 36
34894.6, 12, 35, 37
34892.7, 12, 35, 38
34898.75, 12, 35, 39
34898.1, 12, 35, 40
34898.8, 12, 35, 41
34897.15, 12, 35, 42
34896.45, 12, 35, 43
34896.45, 12, 35, 45
34903.05, 12, 35, 46
34902.8, 12, 35, 47
34906.95, 12, 35, 48
34906.95, 12, 35, 49
34904.75, 12, 35, 50
34903.8, 12, 35, 51
34901.3, 12, 35, 52
34899.6, 12, 35, 53
34900.95, 12, 35, 54
34901.65, 12, 35, 55
34897.7, 12, 35, 56
34900.4, 12, 35, 57
34899.15, 12, 35, 58
34898.3, 12, 35, 59
34895.3, 12, 36, 0
34899.35, 12, 36, 2
34896.55, 12, 36, 3
34902.15, 12, 36, 4
34901.6, 12, 36, 5
34899.1, 12, 36, 6
34898.35, 12, 36, 7
34897.4, 12, 36, 8
34897.35, 12, 36, 9
34897.1, 12, 36, 10
34896.65, 12, 36, 11
34895.15, 12, 36, 12
34894.85, 12, 36, 13
34894.85, 12, 36, 14
34893.75, 12, 36, 15
34893.75, 12, 36, 16
34897.2, 12, 36, 17
34899.05, 12, 36, 18
34896.65, 12, 36, 19
34897.1, 12, 36, 20
34894.65, 12, 36, 21
34898.9, 12, 36, 23
34898.55, 12, 36, 24
34896.85, 12, 36, 25
34894.6, 12, 36, 26
34891.7, 12, 36, 27
34888.55, 12, 36, 28
34892.65, 12, 36, 29
34890.45, 12, 36, 30
34891.65, 12, 36, 31
34893.1, 12, 36, 32
34888.2, 12, 36, 33
34891.9, 12, 36, 34
34894.3, 12, 36, 35
34900.35, 12, 36, 36
34900.35, 12, 36, 37
34905.65, 12, 36, 38
34901.65, 12, 36, 39
34901.65, 12, 36, 40
34902.45, 12, 36, 41
34901.3, 12, 36, 42
34903.45, 12, 36, 43
34904.85, 12, 36, 44
34903.05, 12, 36, 46
34906.95, 12, 36, 47
34902.4, 12, 36, 48
34901.3, 12, 36, 49
34902.5, 12, 36, 50
34903.15, 12, 36, 51
34903.1, 12, 36, 52
34900.95, 12, 36, 53
34898.55, 12, 36, 54
34900.4, 12, 36, 55
34902.05, 12, 36, 56
34903.85, 12, 36, 57
34903.85, 12, 36, 58
34908.9, 12, 36, 59
34907.95, 12, 37, 0
34907.95, 12, 37, 1
34911.55, 12, 37, 2
34912.3, 12, 37, 3
34914.55, 12, 37, 4
34912.1, 12, 37, 5
34917.3, 12, 37, 6
34920.65, 12, 37, 8
34923.8, 12, 37, 9
34929.5, 12, 37, 10
34952.25, 12, 37, 11
34946.7, 12, 37, 12
34945.1, 12, 37, 13
34944.35, 12, 37, 14
34940.85, 12, 37, 15
34940.05, 12, 37, 16
34934.8, 12, 37, 17
34939.4, 12, 37, 18
34939.4, 12, 37, 19
34936.15, 12, 37, 20
34939.6, 12, 37, 21
34939.6, 12, 37, 22
34942.6, 12, 37, 23
34939.9, 12, 37, 24
34939.2, 12, 37, 25
34940.8, 12, 37, 26
34936.8, 12, 37, 27
34935.85, 12, 37, 29
34932.7, 12, 37, 30
34932.05, 12, 37, 31
34932.55, 12, 37, 32
34940.6, 12, 37, 33
34938.6, 12, 37, 34
34939.45, 12, 37, 35
34944.0, 12, 37, 36
34945.5, 12, 37, 37
34944.5, 12, 37, 38
34949.45, 12, 37, 39
34953.25, 12, 37, 40
34948.15, 12, 37, 41
34948.1, 12, 37, 42
34948.1, 12, 37, 43
34946.2, 12, 37, 44
34947.95, 12, 37, 45
34951.0, 12, 37, 46
34951.15, 12, 37, 47
34950.25, 12, 37, 48
34950.25, 12, 37, 50
34951.1, 12, 37, 51
34952.25, 12, 37, 52
34952.25, 12, 37, 53
34952.95, 12, 37, 54
34954.3, 12, 37, 55
34949.65, 12, 37, 56
34948.25, 12, 37, 57
34951.0, 12, 37, 58
34950.15, 12, 37, 59
34949.65, 12, 38, 0
34946.35, 12, 38, 1
34954.0, 12, 38, 2
34955.85, 12, 38, 3
34955.85, 12, 38, 4
34957.8, 12, 38, 5
34957.9, 12, 38, 6
34951.4, 12, 38, 7
34952.05, 12, 38, 8
34955.7, 12, 38, 9
34953.0, 12, 38, 10
34954.55, 12, 38, 12
34951.05, 12, 38, 13
34950.85, 12, 38, 14
34950.4, 12, 38, 15
34948.65, 12, 38, 16
34952.15, 12, 38, 17
34953.1, 12, 38, 18
34949.15, 12, 38, 19
34949.4, 12, 38, 20
34946.95, 12, 38, 21
34942.5, 12, 38, 22
34942.2, 12, 38, 23
34942.7, 12, 38, 24
34942.7, 12, 38, 25
34941.85, 12, 38, 26
34938.2, 12, 38, 27
34936.75, 12, 38, 28
34939.0, 12, 38, 29
34935.25, 12, 38, 30
34931.15, 12, 38, 31
34934.3, 12, 38, 33
34937.4, 12, 38, 34
34937.5, 12, 38, 35
34934.8, 12, 38, 36
34933.6, 12, 38, 37
34939.25, 12, 38, 38
34934.75, 12, 38, 39
34934.4, 12, 38, 40
34937.75, 12, 38, 41
34937.75, 12, 38, 42
34930.8, 12, 38, 43
34939.0, 12, 38, 44
34937.9, 12, 38, 45
34937.9, 12, 38, 46
34937.4, 12, 38, 47
34935.95, 12, 38, 48
34935.95, 12, 38, 49
34933.7, 12, 38, 50
34933.7, 12, 38, 51
34934.85, 12, 38, 52
34935.3, 12, 38, 53
34934.3, 12, 38, 55
34928.9, 12, 38, 56
34928.55, 12, 38, 57
34929.6, 12, 38, 58
34929.65, 12, 38, 59
34929.15, 12, 39, 0
34928.75, 12, 39, 1
34926.15, 12, 39, 2
34927.65, 12, 39, 3
34928.75, 12, 39, 4
34932.9, 12, 39, 5
34925.8, 12, 39, 6
34927.45, 12, 39, 7
34932.15, 12, 39, 8
34927.7, 12, 39, 9
34927.7, 12, 39, 10
34923.55, 12, 39, 11
34923.3, 12, 39, 12
34925.65, 12, 39, 13
34923.75, 12, 39, 14
34924.1, 12, 39, 16
34925.65, 12, 39, 17
34925.35, 12, 39, 18
34928.05, 12, 39, 19
34930.8, 12, 39, 20
34930.25, 12, 39, 21
34934.65, 12, 39, 22
34933.3, 12, 39, 23
34932.15, 12, 39, 24
34932.6, 12, 39, 25
34931.95, 12, 39, 26
34932.9, 12, 39, 27
34933.65, 12, 39, 28
34933.8, 12, 39, 29
34927.55, 12, 39, 30
34927.55, 12, 39, 31
34933.75, 12, 39, 32
34936.6, 12, 39, 33
34938.05, 12, 39, 34
34942.7, 12, 39, 35
34940.55, 12, 39, 36
34938.1, 12, 39, 38
34939.8, 12, 39, 39
34938.1, 12, 39, 40
34940.3, 12, 39, 41
34937.65, 12, 39, 42
34943.75, 12, 39, 43
34942.05, 12, 39, 44
34939.25, 12, 39, 45
34941.95, 12, 39, 46
34936.9, 12, 39, 47
34941.75, 12, 39, 48
34941.75, 12, 39, 49
34945.9, 12, 39, 50
34942.7, 12, 39, 51
34942.7, 12, 39, 52
34940.2, 12, 39, 53
34939.95, 12, 39, 54
34939.95, 12, 39, 55
34942.75, 12, 39, 56
34942.75, 12, 39, 57
34943.8, 12, 39, 58
34941.4, 12, 39, 59
34941.5, 12, 40, 1
34944.9, 12, 40, 2
34945.05, 12, 40, 3
34943.3, 12, 40, 4
34946.5, 12, 40, 5
34946.5, 12, 40, 6
34947.85, 12, 40, 7
34949.3, 12, 40, 8
34951.4, 12, 40, 9
34951.4, 12, 40, 10
34949.25, 12, 40, 11
34944.3, 12, 40, 12
34944.3, 12, 40, 13
34943.5, 12, 40, 14
34939.1, 12, 40, 15
34939.1, 12, 40, 16
34944.4, 12, 40, 17
34944.45, 12, 40, 18
34942.05, 12, 40, 19
34944.2, 12, 40, 20
34943.35, 12, 40, 22
34944.25, 12, 40, 23
34944.25, 12, 40, 24
34943.0, 12, 40, 25
34941.9, 12, 40, 26
34941.9, 12, 40, 27
34940.85, 12, 40, 28
34939.65, 12, 40, 29
34936.8, 12, 40, 30
34937.7, 12, 40, 31
34938.05, 12, 40, 32
34940.1, 12, 40, 33
34940.1, 12, 40, 34
34940.0, 12, 40, 35
34937.55, 12, 40, 36
34937.55, 12, 40, 37
34940.55, 12, 40, 38
34941.35, 12, 40, 39
34937.35, 12, 40, 41
34940.25, 12, 40, 42
34935.05, 12, 40, 43
34939.2, 12, 40, 44
34938.85, 12, 40, 45
34939.2, 12, 40, 46
34942.7, 12, 40, 47
34938.9, 12, 40, 48
34938.9, 12, 40, 49
34939.3, 12, 40, 50
34939.4, 12, 40, 51
34940.4, 12, 40, 52
34940.75, 12, 40, 53
34944.05, 12, 40, 54
34944.05, 12, 40, 55
34940.5, 12, 40, 56
34942.5, 12, 40, 57
34942.6, 12, 40, 58
34940.45, 12, 40, 59
34945.1, 12, 41, 0
34940.25, 12, 41, 2
34944.85, 12, 41, 3
34937.1, 12, 41, 4
34939.4, 12, 41, 5
34936.5, 12, 41, 6
34938.4, 12, 41, 7
34938.9, 12, 41, 8
34944.45, 12, 41, 9
34942.05, 12, 41, 10
34942.35, 12, 41, 11
34944.1, 12, 41, 12
34938.85, 12, 41, 13
34936.75, 12, 41, 14
34943.25, 12, 41, 15
34943.25, 12, 41, 16
34943.6, 12, 41, 17
34944.95, 12, 41, 18
34940.1, 12, 41, 19
34938.1, 12, 41, 20
34940.95, 12, 41, 21
34945.3, 12, 41, 23
34945.55, 12, 41, 24
34945.85, 12, 41, 25
34940.8, 12, 41, 26
34942.05, 12, 41, 27
34935.5, 12, 41, 28
34940.25, 12, 41, 29
34940.6, 12, 41, 30
34940.35, 12, 41, 31
34936.35, 12, 41, 32
34935.85, 12, 41, 33
34938.2, 12, 41, 34
34938.2, 12, 41, 35
34935.4, 12, 41, 36
34935.4, 12, 41, 37
34933.7, 12, 41, 38
34934.75, 12, 41, 39
34934.05, 12, 41, 40
34931.25, 12, 41, 41
34933.85, 12, 41, 42
34934.35, 12, 41, 43
34934.15, 12, 41, 44
34934.1, 12, 41, 46
34933.65, 12, 41, 47
34930.2, 12, 41, 48
34936.25, 12, 41, 49
34931.05, 12, 41, 50
34934.65, 12, 41, 51
34932.1, 12, 41, 52
34932.15, 12, 41, 53
34925.7, 12, 41, 54
34925.25, 12, 41, 55
34922.6, 12, 41, 56
34915.1, 12, 41, 57
34920.95, 12, 41, 58
34922.25, 12, 41, 59
34918.85, 12, 42, 0
34918.85, 12, 42, 1
34919.5, 12, 42, 2
34916.45, 12, 42, 3
34914.15, 12, 42, 4
34914.55, 12, 42, 5
34918.0, 12, 42, 6
34919.9, 12, 42, 8
34918.65, 12, 42, 9
34921.65, 12, 42, 10
34922.55, 12, 42, 11
34922.55, 12, 42, 12
34920.7, 12, 42, 13
34927.35, 12, 42, 14
34921.6, 12, 42, 15
34923.7, 12, 42, 16
34922.05, 12, 42, 17
34927.05, 12, 42, 18
34926.65, 12, 42, 19
34926.2, 12, 42, 20
34928.8, 12, 42, 21
34928.8, 12, 42, 22
34929.1, 12, 42, 23
34930.3, 12, 42, 24
34929.95, 12, 42, 25
34929.6, 12, 42, 26
34934.5, 12, 42, 27
34933.35, 12, 42, 29
34928.95, 12, 42, 30
34932.7, 12, 42, 31
34933.0, 12, 42, 32
34929.4, 12, 42, 33
34930.0, 12, 42, 34
34928.95, 12, 42, 35
34927.85, 12, 42, 36
34925.6, 12, 42, 37
34929.2, 12, 42, 38
34930.3, 12, 42, 39
34931.15, 12, 42, 40
34927.35, 12, 42, 41
34927.4, 12, 42, 42
34927.4, 12, 42, 43
34931.15, 12, 42, 44
34931.05, 12, 42, 45
34931.25, 12, 42, 46
34930.95, 12, 42, 47
34930.95, 12, 42, 49
34932.5, 12, 42, 50
34932.65, 12, 42, 51
34932.9, 12, 42, 52
34931.75, 12, 42, 53
34931.8, 12, 42, 54
34931.3, 12, 42, 55
34930.05, 12, 42, 56
34926.4, 12, 42, 57
34928.5, 12, 42, 58
34927.8, 12, 42, 59
34923.8, 12, 43, 0
34924.7, 12, 43, 1
34931.0, 12, 43, 2
34931.65, 12, 43, 3
34931.65, 12, 43, 4
34926.9, 12, 43, 5
34927.45, 12, 43, 6
34927.35, 12, 43, 7
34930.65, 12, 43, 8
34930.5, 12, 43, 10
34928.25, 12, 43, 11
34925.95, 12, 43, 12
34928.75, 12, 43, 13
34930.2, 12, 43, 14
34930.45, 12, 43, 15
34930.05, 12, 43, 16
34929.05, 12, 43, 17
34933.7, 12, 43, 18
34931.4, 12, 43, 19
34930.15, 12, 43, 20
34929.6, 12, 43, 21
34929.6, 12, 43, 22
34931.6, 12, 43, 23
34927.2, 12, 43, 24
34927.5, 12, 43, 25
34926.25, 12, 43, 26
34927.45, 12, 43, 27
34930.7, 12, 43, 28
34928.75, 12, 43, 29
34927.1, 12, 43, 31
34928.75, 12, 43, 32
34929.8, 12, 43, 33
34929.6, 12, 43, 34
34930.6, 12, 43, 35
34927.25, 12, 43, 36
34927.5, 12, 43, 37
34928.55, 12, 43, 38
34926.5, 12, 43, 39
34924.4, 12, 43, 40
34923.05, 12, 43, 41
34926.65, 12, 43, 42
34926.65, 12, 43, 43
34926.45, 12, 43, 44
34928.25, 12, 43, 45
34928.25, 12, 43, 46
34927.1, 12, 43, 47
34927.8, 12, 43, 48
34930.3, 12, 43, 49
34930.3, 12, 43, 50
34928.65, 12, 43, 52
34925.95, 12, 43, 53
34928.5, 12, 43, 54
34928.4, 12, 43, 55
34929.15, 12, 43, 56
34928.3, 12, 43, 57
34929.8, 12, 43, 58
34927.4, 12, 43, 59
34926.05, 12, 44, 0
34923.75, 12, 44, 1
34925.7, 12, 44, 2
34927.6, 12, 44, 3
34927.6, 12, 44, 4
34927.25, 12, 44, 5
34926.0, 12, 44, 6
34931.1, 12, 44, 7
34931.1, 12, 44, 8
34927.85, 12, 44, 9
34926.45, 12, 44, 10
34921.85, 12, 44, 11
34921.05, 12, 44, 13
34922.55, 12, 44, 14
34923.9, 12, 44, 15
34923.2, 12, 44, 16
34922.3, 12, 44, 17
34923.7, 12, 44, 18
34928.6, 12, 44, 19
34929.1, 12, 44, 20
34923.1, 12, 44, 21
34924.8, 12, 44, 22
34928.55, 12, 44, 23
34930.25, 12, 44, 24
34930.25, 12, 44, 25
34928.4, 12, 44, 26
34925.9, 12, 44, 27
34925.9, 12, 44, 28
34929.35, 12, 44, 29
34926.6, 12, 44, 30
34926.45, 12, 44, 31
34923.3, 12, 44, 33
34925.3, 12, 44, 34
34928.0, 12, 44, 35
34923.8, 12, 44, 36
34925.75, 12, 44, 37
34925.7, 12, 44, 38
34925.25, 12, 44, 39
34926.15, 12, 44, 40
34927.05, 12, 44, 41
34925.45, 12, 44, 42
34924.25, 12, 44, 43
34924.65, 12, 44, 44
34920.85, 12, 44, 45
34920.85, 12, 44, 46
34923.8, 12, 44, 47
34923.0, 12, 44, 48
34923.0, 12, 44, 49
34923.15, 12, 44, 50
34923.6, 12, 44, 51
34924.25, 12, 44, 52
34923.25, 12, 44, 54
34928.9, 12, 44, 55
34927.05, 12, 44, 56
34927.05, 12, 44, 57
34926.75, 12, 44, 58
34930.2, 12, 44, 59
34928.3, 12, 45, 0
34927.15, 12, 45, 1
34928.55, 12, 45, 2
34927.5, 12, 45, 3
34928.6, 12, 45, 4
34928.6, 12, 45, 5
34928.45, 12, 45, 6
34928.3, 12, 45, 7
34931.4, 12, 45, 8
34930.25, 12, 45, 9
34928.05, 12, 45, 10
34927.35, 12, 45, 11
34926.9, 12, 45, 12
34930.25, 12, 45, 13
34927.5, 12, 45, 15
34929.45, 12, 45, 16
34931.75, 12, 45, 17
34928.85, 12, 45, 18
34931.25, 12, 45, 19
34933.85, 12, 45, 20
34932.6, 12, 45, 21
34935.4, 12, 45, 22
34934.35, 12, 45, 23
34934.35, 12, 45, 24
34933.25, 12, 45, 25
34931.05, 12, 45, 26
34933.4, 12, 45, 27
34933.4, 12, 45, 28
34931.6, 12, 45, 29
34928.05, 12, 45, 30
34928.65, 12, 45, 31
34932.65, 12, 45, 32
34933.75, 12, 45, 33
34932.95, 12, 45, 34
34931.95, 12, 45, 35
34931.7, 12, 45, 37
34927.7, 12, 45, 38
34931.65, 12, 45, 39
34931.4, 12, 45, 40
34932.4, 12, 45, 41
34930.4, 12, 45, 42
34931.55, 12, 45, 43
34929.4, 12, 45, 44
34928.85, 12, 45, 45
34931.0, 12, 45, 46
34931.25, 12, 45, 47
34927.15, 12, 45, 48
34930.7, 12, 45, 49
34928.35, 12, 45, 50
34929.7, 12, 45, 51
34929.7, 12, 45, 52
34929.3, 12, 45, 53
34928.15, 12, 45, 54
34928.5, 12, 45, 55
34926.7, 12, 45, 56
34931.0, 12, 45, 57
34931.05, 12, 45, 58
34930.25, 12, 46, 0
34930.2, 12, 46, 1
34931.3, 12, 46, 2
34933.7, 12, 46, 3
34933.65, 12, 46, 4
34933.35, 12, 46, 5
34933.25, 12, 46, 6
34934.15, 12, 46, 7
34934.7, 12, 46, 8
34935.9, 12, 46, 9
34931.6, 12, 46, 10
34933.75, 12, 46, 11
34929.75, 12, 46, 12
34929.75, 12, 46, 13
34929.3, 12, 46, 14
34929.35, 12, 46, 15
34928.9, 12, 46, 16
34926.8, 12, 46, 17
34926.25, 12, 46, 19
34923.3, 12, 46, 20
34925.65, 12, 46, 21
34924.2, 12, 46, 22
34924.2, 12, 46, 23
34923.8, 12, 46, 24
34922.9, 12, 46, 25
34922.35, 12, 46, 26
34922.55, 12, 46, 27
34921.3, 12, 46, 28
34920.9, 12, 46, 29
34919.75, 12, 46, 30
34921.25, 12, 46, 31
34920.95, 12, 46, 32
34919.9, 12, 46, 33
34919.9, 12, 46, 34
34922.5, 12, 46, 35
